"","_id","iid","sv","sd","vtyp","sno","sna","sip","tot","sbi","sarea","mday","lat","lng","ar","sareaen","snaen","aren","nbcnt","bemp","act"
"1","1","339","0","20000101000000","1","0001","捷運市政府站(3號出口)","10.7.0.11","180","0","信義區","20151012003926","25.0408578889","121.567904444","忠孝東路/松仁路(東南側)","Xinyi Dist.","MRT Taipei City Hall Stataion(Exit 3)-2","The S.W. side of Road Zhongxiao East Road & Road Chung Yan.","0","0","0"
"2","2","340","0","20000101000000","1","0002","捷運國父紀念館站(2號出口)","10.250.2.1","48","0","大安區","20151012003917","25.041","121.556945","忠孝東路四段/光復南路口(西南側)","Daan Dist.","MRT S.Y.S Memorial Hall Stataion(Exit 2.)","Sec,4. Zhongxiao E.Rd/GuangFu S. Rd","0","0","0"
"3","3","341","0","20000101000000","1","0003","台北市政府","10.250.3.1","40","0","信義區","20151012003931","25.0377972222","121.565169444","台北市政府東門(松智路) ","Xinyi Dist.","Taipei City Hall","Taipei City Government Eastgate (Song Zhi Road)","0","0","0"
"4","4","342","0","20000101000000","1","0004","市民廣場","10.250.4.1","60","0","信義區","20151012003929","25.0360361111","121.562325","市府路/松壽路(西北側) ","Xinyi Dist.","Citizen Square","The N.W. side of Road Shifu & Road Song Shou.","0","0","0"
"5","5","343","0","20000101000000","1","0005","興雅國中","10.250.3.1","60","0","信義區","20151012003929","25.0365638889","121.5686639","松仁路/松仁路95巷(東南側)","Xinyi Dist.","Xingya Jr. High School","","0","0","0"
"6","6","344","0","20000101000000","1","0006","世貿二館","10.250.6.1","80","0","信義區","20151012003940","25.0347361111","121.565658333","松智路/松廉路(東北側) ","Xinyi Dist.","TWTC Exhibition Hall 2","The N.E. side of Road Song Zhi & Road Song Lian.","0","0","0"
"7","7","345","0","20000101000000","1","0007","信義廣場(台北101)","10.250.7.1","80","0","信義區","20151012003948","25.0330388889","121.565619444","松智路/信義路(東北側) ","Xinyi Dist.","Xinyi Square(Taipei 101)","The N.E. side of Road Song Zhi & Road Xinyi.","0","0","0"
"8","8","346","0","20000101000000","1","0008","世貿三館","10.250.8.1","60","0","信義區","20151012003929","25.0352138889","121.563688889","市府路/松壽路(東南側) ","Xinyi Dist.","TWTC Exhibition Hall 3","The S.E. side of Road Shifu & Road Song Shou.","0","0","0"
"9","9","347","0","20000101000000","1","0009","松德站","10.250.9.1","40","0","信義區","20151012003918","25.03159","121.574353","台北市信義區松德路300號","Xinyi Dist.","Songde","No.300, Songde Rd.(32)","0","0","0"
"10","10","348","0","20000101000000","1","0010","台北市災害應變中心","10.250.10.1","54","0","信義區","20151012003936","25.0286611111","121.566116667","台北市信義區莊敬路391巷11弄2號","Xinyi Dist.","Emergency Operations Center of Taipei City","No.2, Aly. 11, Ln. 391, Zhuangjing Rd.","0","0","0"
"11","11","349","0","20000101000000","1","0011","三張犁","10.250.11.1","66","0","信義區","20151012003936","25.034937","121.55762","光復南路/基隆路一段364巷","Xinyi Dist.","Sanchangli","The S.E. side of Road Guangfu South & Ln. 346, Sec. 1, Keelung Rd.","0","0","0"
"12","12","350","0","20120725000000","1","0012","臺北醫學大學","","34","0","信義區","20151012003916","25.026679","121.561747","台北醫學大學(吳興街220巷59弄)","Xinyi Dist.","Taipei Medical University","Aly. 59, Ln. 220, Wuxing St.","0","0","0"
"13","13","351","0","20120725000000","1","0013","福德公園","","66","0","信義區","20151012003925","25.03809","121.58367","大道路/福德街路口北西側","Xinyi Dist.","Fude Park","The N.W. side of Road Dadao & St. Fude.","0","0","0"
"14","14","352","0","20120725000000","1","0014","榮星花園","","32","0","中山區","20151012003930","25.06424","121.54037","五常街/龍江路口(西南側)","Zhongshan Dist.","Rongxing Park","The S.W. side of St.Wuchang & Road Longjiang.","0","0","0"
"15","15","353","0","20120725000000","1","0015","饒河夜市","","60","0","松山區","20151012003928","25.049845","121.571885","八德路/松信路(西南側)","Songshan Dist.","Raohe Night Market","The S.W. side of Road Bade & Road SongXiny.","0","0","0"
"16","16","354","0","20120725000000","1","0016","松山家商","","48","0","信義區","20151012003920","25.036084","121.579135","林口街/福德街(南東側)","Xinyi Dist.","Songshan Vocational High School","The S.E. side of St. Linkou & St. Fude.","0","0","0"
"17","17","355","0","20120725000000","1","0017","民生光復路口","","34","0","松山區","20151012003929","25.05840","121.55504","光復北路/民生東路(西北側)","Songshan Dist.","Minsheng & Guangfu Intersection","The N.W. side of Road Guangfu S & Road Minsheng E.","0","0","0"
"18","18","356","0","20120725000000","1","0018","社教館","","38","0","松山區","20151012003942","25.048268","121.552278","八德路三段25號前","Songshan Dist.","Taipei Cultural Center","No.25, Sec. 3, Bade Rd.","0","0","0"
"19","19","357","0","20120725000000","1","0019","中強公園","","30","0","信義區","20151012003930","25.02863","121.56981","松仁路153巷17號對面","Xinyi Dist.","Zhongqiang Park","No.17, Ln. 153, Songren Rd","0","0","0"
"20","20","358","0","20120725000000","1","0020","捷運科技大樓站","","56","0","大安區","20151012003930","25.025896","121.543293","科技大樓站對面(復興南路2段西側)","Daan Dist.","MRT Technology Bldg. Sta.","No.235, Sec. 2, Fusing S. Rd.","0","0","0"
"21","21","359","0","20120725000000","1","0021","民生敦化路口","","66","0","松山區","20151012003942","25.057985","121.548982","敦化民生路口公車站旁","Songshan Dist.","Minsheng & Dunhua Intersection","The side of bus stop- Dunhua Minsheng Intersection.","0","0","0"
"22","22","360","0","20120725000000","1","0022","松山車站","","44","0","松山區","20151012003924","25.048616","121.578095","松山車站西出口外自行車格內","Songshan Dist.","Songshan Rail Sta.","Bicycle parking lot- West exit in Songshan station","0","0","0"
"23","23","361","0","20120725000000","1","0023","東新國小","","32","0","南港區","20151012003935","25.055074","121.602798","東新國小側門(東明街62號前)","Nangang Dist.","Dongxin Elementary School","A side entrance of Dongxin Elementery School(front of No. 62, Dongxin St.)","0","0","0"
"24","24","362","0","20120725000000","1","0024","信義建國路口","","46","0","大安區","20151012003939","25.032981","121.537328","信義路三段/建國南路二段(西南側)","Daan Dist.","Xinyi & Jianguo Intersection","The N.S. side of Lianyun St. & Sec. 2, Xinyi Rd.","0","0","0"
"25","25","363","0","20120725000000","1","0025","永吉松信路口","","30","0","信義區","20151012003930","25.04543","121.57205","松信路/永吉路南西側人行道","Xinyi Dist.","Yongji & Songxin Intersection","The sidewalk- the S.W. side of Songxin Rd. & Yongji Rd.","0","0","0"
"26","26","364","0","20120725000000","1","0026","捷運昆陽站(1號出口)","","42","0","南港區","20151012003939","25.050142","121.592375","捷運昆陽站1號出口外停車場旁","Nangang Dist.","MRT Kunyang Sta. (Exit 1)","The side of parking lots in the MRT Kunyang station (exit 1)","0","0","0"
"27","27","365","0","20120725000000","1","0027","捷運南港展覽館站(5號出口)","","26","0","南港區","20151012003916","25.05469","121.61669","研究院路/市民大道(東北側)","Nangang Dist.","MRT Nangang Exhibition Center Sta. (Exit 5)","The N.E side of Academia Rd. & Shihmin Blvd.","0","0","0"
"28","28","366","0","20120725000000","1","0028","五常公園","","36","0","信義區","20151012003922","25.04814","121.57467","松隆路/虎林街30巷口(西南側)","Xinyi Dist.","Wuchang Park","The S.W side of Songlong Rd. & Hulin St.","0","0","0"
"29","29","367","0","20120725000000","1","0029","金山愛國路口","","54","0","大安區","20151012003916","25.03164","121.52655","愛國東路/金山南路(西南側)","Daan Dist.","Jinshan & Aiguo Intersection","The S.W side of Aiguo St. & Jinshan Rd.","0","0","0"
"30","30","368","0","20120725000000","1","0030","基隆長興路口","","74","0","大安區","20151012003934","25.017054","121.544352","基隆路/長興街(東南側)","Daan Dist.","Keelung & Changxing Intersection","The S.W side of Keelung Rd. & Changsing St.","0","0","0"
"31","31","369","0","20120725000000","1","0031","辛亥新生路口","","30","0","大安區","20151012003932","25.022413","121.53456","辛亥路/新生南路(高架橋下)","Daan Dist.","Xinhai & Xinsheng Intersection","Under the bridge- Sinhai Rd. & Shinsheng S. Rd.","0","0","0"
"32","32","370","0","20120725000000","1","0032","捷運六張犁站","","30","0","大安區","20151012003933","25.023884","121.553161","捷運出口外和平東路側","Daan Dist.","MRT Liuzhangli Sta.","The outside of the MRT exit and the side of Heping E. Rd.","0","0","0"
"33","33","371","0","20120725000000","1","0033","中崙高中","","46","0","松山區","20151012003928","25.04878","121.56087","八德路四段91巷(中崙高中)旁","Songshan Dist.","Zhonglun High School","The side of Ln. 91, Sec. 4, Bade Rd. ( beside Zhong-Lun High School)","0","0","0"
"34","34","372","0","20120725000000","1","0034","捷運行天宮站(1號出口)","","32","0","中山區","20151012003934","25.058369","121.532934","捷運行天宮1號出口後方(松江路側)","Zhongshan Dist.","MRT Xingtian Temple Sta. (Exit 1)","The side of Songjiang Rd.(the exit 1 of the MRT station of Xingtian Temple)","0","0","0"
"35","35","373","0","20120725000000","1","0035","捷運行天宮站(3號出口)","","30","0","中山區","20151012003925","25.059978","121.533302","捷運行天宮站3號出口站外","Zhongshan Dist.","MRT Xingtian Temple Sta. (Exit 3)","The outside of the MRT station of Xingtian Temple.","0","0","0"
"36","36","374","0","20120725000000","1","0036","臺大資訊大樓","","72","0","大安區","20151012003920","25.02101","121.54153","辛亥路二段(臺大外語學院外)","Daan Dist.","NTU Information Bldg.","Sec. 2, Xinghai Rd. (the outside ofLanguage Center of National Taiwan University)","0","0","0"
"37","37","375","0","20120725000000","1","0037","捷運東門站(4號出口)","","46","0","大安區","20151012003914","25.033700","121.529166 ","信義路/麗水街口","Daan Dist.","MRT Dongmen Sta. (Exit 4)","Ren’ai Rd. & Lishuei St. ","0","0","0"
"38","38","376","0","20120725000000","1","0038","臺灣師範大學(圖書館)","","34","0","大安區","20151012003919","25.02665","121.52889","和平東路/師大路口(北側)","Daan Dist.","NTNU Library","The N. side of Heping E. Rd. & Shihda Rd.","0","0","0"
"39","39","377","0","20120725000000","1","0039","南港世貿公園","","26","0","南港區","20151012003929","25.058","121.61422","三重路/經貿二路88巷(東北側)","Nangang Dist.","Nangang Park","The N.E. side of Sanchong Rd. & Ln. 88, Jingmao 2nd Rd.","0","0","0"
"40","40","378","0","20120725000000","1","0040","玉成公園","","34","0","南港區","20151012003926","25.04287","121.58640","玉成街247號前","Nangang Dist.","Yucheng Park","The front of No. 247, Yucheng St.","0","0","0"
"41","41","379","0","20120725000000","1","0041","中研公園","192.168.4.44","30","0","南港區","20151012003929","25.047425","121.613706","研究院路二段12巷/研究院路二段12巷58弄(西南側)","Nangang Dist.","Academia Park","The S.W side of Ln. 12, Sec. 2, Academia Rd. & Aly. 58, Ln. 12, Sec. 2, Academia Rd.","0","0","0"
"42","42","380","0","20121128125356","1","0042","捷運後山埤站(1號出口)","192.168.4.47","38","0","南港區","20151012003922","25.04431","121.58174","中坡北路/忠孝東路五段(西北側)","Nangang Dist.","MRT Houshanpi Sta.(Exit 1)","The S.W side of Jhongsiao E. Rd. & Jhongpo N. Rd.","0","0","0"
"43","43","381","0","20121128130528","1","0043","凌雲市場","192.168.4.49","36","0","南港區","20151012003927","25.035639","121.614154","研究院路三段68巷/凌雲街(東北側)","Nangang Dist.","Linyun Market","The N.E. side of St. Lingyun & Academia Rd.","0","0","0"
"44","44","382","0","20121128131023","1","0044","捷運南港軟體園區站(2號出口)","192.168.4.45","36","0","南港區","20151012003939","25.05973","121.616187","捷運南港軟體園區站2號出口外","Nangang Dist. ","MRT Nangang Software Park Sta.(Exit 2)","The outside of the MRT station exit 2 of Taipei Nangang Exhibition Center","0","0","0"
"45","45","383","0","20121128131220","1","0045","捷運公館站(2號出口)","192.168.4.48 ","30","0","大安區","20151012003926","25.01476  ","121.534538 ","羅斯福路四段/舟山路(東北側)","Daan Dist. ","MRT Gongguan Sta.(Exit 2)","The N.W. side of Roosevelt Rd.& Sinhai Rd.","0","0","0"
"46","46","384","0","20121128131552","1","0046","南港國小","192.168.4.46","44","0","南港區","20151012003923","25.05646","121.611027 ","惠民街/興東街(南側停車場)","Nangang Dist. ","Nangang Elementary School","The opposite of parking lots of exit Singdong St. (Nan-Gang Elementary School)","0","0","0"
"47","47","385","0","20121219100534","1","0047","捷運忠孝新生(3號出口)","192.168.4.50","40","0","大安區","20151012003925","25.041924 ","121.533862  ","捷運忠孝新生(3號出口)","Daan Dist.","MRT Zhongxiao Xinsheng Sta.(Exit 3)","The intersection of Sec. 3, Zhongxiao E. Rd. & Ln. 10, Sec. 3, Zhongxiao E. Rd.","0","0","0"
"48","48","386","0","20121219100955","1","0048","南港車站","192.168.4.51","38","0","南港區","20151012003916","25.05247","121.608202","忠孝東路七段與忠孝東路七段415巷交叉口","Nangang Dist.","Nangang Rail Sta.","The intersection of Sec. 7, Zhongxiao E. Rd. & Ln. 415, Sec. 7, Zhongxiao E. Rd","0","0","0"
"49","49","387","0","20121219102000","1","0049","龍門廣場","192.168.4.52 ","52","0","大安區","20151012003938","25.040901","121.548252  ","忠孝東路/敦化南路(西南側廣場）","Daan Dist.","Longmen Square","Sec. 1, Dunhua S. Rd. & Ln. 236, Sec. 1, Dunhua S. Rd.","0","0","0"
"50","50","388","0","20121219102311","1","0050","民權運動公園","192.168.4.53","52","0","松山區","20151012003926","25.062002","121.560186","民權東路四段/新中街交叉口","Songshan Dist.","MinQuan Park","The intersection of Sec. 4, Mincyuan E. Rd. & Xinzhong St.","0","0","0"
"51","51","389","0","20121231090803","1","0051","建國農安街口","192.168.4.54 ","44","0","中山區","20151012003925","25.065031","121.536775  ","建國北路/農安街口(中油旁邊空地)","Zhongshan Dist.","Jianguo & Nongan Intersection","(Behind empty area of CPC coporation) Jianguo N. Rd. & Nong’an St.","0","0","0"
"52","52","390","0","20121231091320","1","0052","建國長春路口","192.168.4.55 ","30","0","中山區","20151012003938","25.054761","121.536925","建國北路/長春路口(北側)","Zhongshan Dist.","Jianguo & Changchun Intersection","The N. side of Jianguo N. Rd. & Changchun Rd.","0","0","0"
"53","53","391","0","20121231091535","1","0053","八德市場","192.168.4.56 ","26","0","中山區","20151012003923","25.044781","121.536609","建國南路一段/市民大道交叉口(北側) ","Zhongshan Dist.","Bade Market","The intersection of Sec.1, Jianguo S. Rd. & Civic Blvd.","0","0","0"
"54","54","392","0","20130111095018","1","0054","臺北市立圖書館(總館)","","30","0","大安區","20151012003917","25.028798","121.538073","建國南路二段/建國南路二段151巷(東北側)","Daan Dist.","Taipei Public Library","The N.E. side of Sec. 2, Jianguo S. Rd. & Ln. 151, Sec. 2, Jianguo S. Rd.","0","0","0"
"55","55","393","0","20130111095239","1","0055","臺北田徑場","192.168.4.58","46","0","松山區","20151012003917","25.049505","121.549408","敦化北路3號","Songshan Dist.","Taipei Stadium","No.3, Dunhua N. Rd.","0","0","0"
"56","56","394","0","20130111095451","1","0056","仁愛林森路口","192.168.4.59","42","0","中正區","20151012003936","25.038954","121.522334","林森南路/仁愛路一段路口(東北側)","Zhongzheng Dist.","Renai & Linsen Intersection","The N.E. side of Linsen S. Rd & Sec. 1, Ren’ai Rd.(42)","0","0","0"
"57","57","395","0","20130201085924","1","0057","新生和平路口","","46","0","大安區","20151012003919","25.026217","121.53519","新生南路二段/和平東路二段(東北側)","Daan Dist.","Xinsheng & Heping Intersection","The N.E. side of Sec. 2, Xinsheng S. Rd. & Sec. 2, Heping E. Rd","0","0","0"
"58","58","396","0","20130201090323","1","0058","捷運善導寺站(1號出口)","192.168.4.61","48","0","中正區","20151012003920","25.045267","121.522200 ","天津街/忠孝東路一段(東北側)","Zhongzheng Dist.","MRT Shandao Temple Sta(Exit 1)","The N.E. side of Tianjin St. & Sec. 1, Zhongxiao E. Rd.","0","0","0"
"59","59","397","0","20130208103613","1","0059","林森公園","","32","0","中山區","20151012003929","25.052227","121.525805 ","林森北路/南京東路一段","Zhongshan Dist.","Linsen Park","Linsen N. Rd. & Sec. 1, Nanjing E. Rd.","0","0","0"
"60","60","398","0","20130208103812","1","0060","中山行政中心","","30","0","中山區","20151012003930","25.064317","121.533487 ","松江路/農安街口","Zhongshan Dist.","Zhongshan Dist. Admin. Office","Songjiang Rd. & Nong’an St.","0","0","0"
"61","61","399","0","20130304200547","1","0061","台灣科技大學","192.168.4.64","46","0","大安區","20151012003939","25.0131","121.539723 ","基隆路四段/基隆路四段73巷交叉口","Daan Dist.","N.T.U.S.T","The intersection of Sec. 4, Keelung Rd. & Ln. 73, Sec. 4, Keelung Rd","0","0","0"
"62","62","400","0","20130304200723","1","0062","南昌公園","192.168.4.65","34","0","中正區","20151012003917","25.026827","121.520258","和平西路一段/南昌路","Zhongzheng Dist.","Nanchang Park","Sec. 1, Heping W. Rd.& Nanchang Rd.","0","0","0"
"63","63","401","0","20130304201131","1","0063","仁愛醫院","192.168.4.66","36","0","大安區","20151012003920","25.037569","121.545632","大安路一段/仁愛路四段","Daan Dist.","Taipei City Hospital Renai Branch","Da’an Rd. & Sec. 4, Sinyi Rd.","0","0","0"
"64","64","402","0","20130408163632","1","0064","國家圖書館","192.168.4.67","50","0","中正區","20151012003945","25.037773","121.517029","中山南路/貴陽街口(西南側)","Zhongzheng Dist.","National Central Library","The S.W. side of Zhongshan S. Rd. & Guiyang St.","0","0","0"
"65","65","403","0","20130507090740","1","0065","青年公園3號出口","192.168.4.68","38","0","萬華區","20151012003928","25.022725","121.502708 ","青年路/青年路106巷(東側)","Wanhua Dist.","Youth Park Exit 3","The E. side of Qingnian Rd. & Ln. 106, Qingnian Rd.","0","0","0"
"66","66","404","0","20130507091052","1","0066","師範大學公館校區","192.168.4.69","42","0","文山區","20151012003939","25.007528","121.537188 ","師大公館校區校門口(汀州路側)","Wenshan Dist.","NTNU Gongguan Campus","The side of Tingzhou Rd. (National Taiwan Normal University- Gongguan Campus)","0","0","0"
"67","67","405","0","20130507091530","1","0067","捷運臺大醫院(4號出口)","","48","0","中正區","20151012003920","25.042973","121.516428","公園路/襄陽路(西南側)","Zhongzheng Dist.","MRT Nat’l Taiwan U. Hospital Sta.(Exit 4)","The S.W. side of Gongyuan Rd. & Siangyang Rd.","0","0","0"
"68","68","406","0","20130507092136","1","0068","國興青年路口","192.168.4.71","36","0","萬華區","20151012003916","25.025865","121.506536","國興路/青年路(西南側)","Wanhua Dist.","Guoxing & Qingnian Intersection","The S.W. side of Guoxing Rd. & Qingnian Rd.","0","0","0"
"69","69","407","0","20130509110341","1","0069","興豐公園","192.168.4.72","34","0","文山區","20151012003933","24.999837","121.547778","興隆路二段123巷/興隆路二段(西北側)","Wenshan Dist.","Xingfong Park","The N.W. side of Ln. 123, Sec. 2, Xinglong Rd. & Sec. 2, Xinglong Rd.","0","0","0"
"70","70","408","0","20130510130141","1","0070","捷運台北101/世貿站","192.168.4.73","52","0","信義區","20151012003918","25.032752","121.561645","莊敬路/信義線五段(東南側)","Xinyi Dist.","MRT Taipei 101/World Trade Center Sta.","The S.E. side of Zhuangjing Rd. & Sec. 5, Xinyi Rd.","0","0","0"
"71","71","409","0","20130516184739","1","0071","捷運信義安和站","","30","0","大安區","20151012003926","25.032985","121.554204","通化街/信義路四段(西南側)","Daan Dist.","MRT Xinyi Anhe Sta.","The S.W. side of Tonghua St. & Sec. 4, Xinyi Road., Daan Dist.","0","0","0"
"72","72","410","0","20130516184920","1","0072","新生長安路口","","42","0","中山區","20151012003923","25.048611","121.529346","新生北路一段/長安東路二段交叉口(北側)","Zhongshan Dist.","Xinsheng & Changan Intersection","The intersection of Sec. 1, Xinsheng N. Rd. & Sec. 2, Chang’an E. Rd.","0","0","0"
"73","73","411","0","20130516185058","1","0073","酒泉延平路口","","32","0","大同區","20151012003936","25.072228","121.510195","延平北路四段/酒泉街(西北側)","Datong Dist.","Jiuquan & Yanping Intersection","The N.W. side of Sec. 4, Yanping N. Rd. & Jiuquan St.","0","0","0"
"74","74","412","0","20130523181138","1","0074","信義連雲街口","","40","0","中正區","20151012003936","25.033817","121.530547","信義路二段/連雲街(東北側)","Zhongzheng Dist.","Xinyi & Lianyun Intersection","The N.S. side of Lianyun St. & Sec. 2, Xinyi Rd.","0","0","0"
"75","75","413","0","20130619203136","1","0075","基隆光復路口","","30","0","信義區","20151012003920","25.0300508","121.557635","基隆路二段/光復南路(東北側)","Xinyi Dist.","Keelung & Guangfu Intersection","The intersection of Sec. 2, Keelung Rd. & Guangfu S. Rd.","0","0","0"
"76","76","414","0","20130619203335","1","0076","新生長春路口","","36","0","中山區","20151012003915","25.056387","121.527522","新生北路二段/新生北路二段68巷交叉口(新生橋下)","Zhongshan Dist.","Xinsheng & Changchun Intersection","Under the bridge- the intersection of Sec. 2, Xinsheng N. Rd. & Ln. 68, Sec. 2, Xinsheng N. Rd.","0","0","0"
"77","77","415","0","20130621144511","1","0077","民生活動中心","10.7.0.9","32","0","松山區","20151012003914","25.059147","121.56297","民生東路五段/三民路口(西北側)","Songshan Dist.","Minsheng Activity Center","The N.W. side of Sec. 5, Minsheng E. Rd. & Sanmin Rd.","0","0","0"
"78","78","416","0","20130704102459","1","0078","捷運圓山站(2號出口)","","52","0","大同區","20151012003941","25.071824","121.519287","承德路三段/庫倫街(東南側)","Datong Dist.","MRT Yuanshan Sta. (Exit 2)","The S.E. side of Sec. 3, Chengde Rd. & Kulun St.","0","0","0"
"79","79","417","0","20130704102651","1","0079","捷運民權西路站(3號出口)","","50","0","大同區","20151012003941","25.061285","121.520205","民權西路70巷37號對面","Datong Dist.","MRT Minquan W.Rd. Sta.(Exit 3)","The opposite of No.37, Ln. 70, Minquan W. Rd.","0","0","0"
"80","80","418","0","20130704180426","1","0080","華江高中","","44","0","萬華區","20151012003932","25.02751","121.495869","東園街/東園街35巷(東北側)","Wanhua Dist.","Huajiang High School","The N.E. side of Dongyuan St. & Ln. 35, Dongyuan St.","0","0","0"
"81","81","419","0","20130704180142","1","0081","捷運台電大樓站(2號出口)","","40","0","大安區","20151012003918","25.020547","121.528552","羅斯福路/辛亥路交叉口(古亭國小前)","Daan Dist.","MRT Taipower Building Sta. (Exit 2)","The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ","0","0","0"
"82","82","420","0","20130709212101","1","0082","捷運西門站(3號出口)","","60","0","中正區","20151012003919","25.041778","121.508693 ","中華路一段/寶慶路(東南側)","Zhongzheng Dist.","MRT Ximen Sta.(Exit 3)","The S.E. side of Sec. 1, Zhonghua Rd. & Baoqing Rd.","0","0","0"
"83","83","421","0","20130710094448","1","0083","捷運大安森林公園站","","74","0","大安區","20151012003916","25.033156","121.535161","信義路三段31巷/信義路三段(南側)","Daan Dist.","MRT Daan Park Sta.","The S. side of Ln. 31, Sec. 3, Xinyi Rd. & Sec. 3, Xinyi Rd.","0","0","0"
"84","84","422","0","20130710094639","1","0084","復華花園新城","","38","0","萬華區","20151012003938","25.029705","121.502899","西藏路115號/西藏路(東南側)","Wanhua Dist.","Fuhua Garden New Village(City)","The S.E. side of No.115, Xizang Rd. & Xizang Rd.","0","0","0"
"85","85","423","0","20130715183258","1","0085","信義敦化路口","","46","0","大安區","20151012003925","25.033362","121.54911","信義路四段/敦化南路一段(東北側)","Daan Dist.","Xinyi & Dunhua Intersection","The N.E. side of Sec. 4, Xinyi Rd. & Sec. 1, Dunhua S. Rd.","0","0","0"
"86","86","424","0","20130716195638","1","0086","民權復興路口","","46","0","松山區","20151012003923","25.062344","121.545138","復興北路/民權東路三段(東北側)","Songshan Dist.","Minquan & Fuxing Intersection","The N.E. side of Fuxing N. Rd. & Sec. 3, Minquan E. Rd.","0","0","0"
"87","87","425","0","20130716195812","1","0087","捷運大安站","","58","0","大安區","20151012003941","25.033078","121.543057","復興南路/信義路三段(西南側)","Daan Dist.","MRT Daan Sta.","The S.W. side of Fuxing S. Rd. & Sec. 3 Xinyi Rd.","0","0","0"
"88","88","426","0","20130717140002","1","0088","捷運象山站","","58","0","信義區","20151012003927","25.032835","121.571274","信義路五段/信義路五段91巷(西北側)","Xinyi Dist.","MRT Xiangshan Sta.","The N.W. side of Sec. 5, Xinyi Rd. & Ln. 91, Sec. 5, Xinyi Rd.","0","0","0"
"89","89","427","0","20130717162023","1","0089","和平重慶路口","","44","0","中正區","20151012003912","25.027323","121.516385","重慶南路三段/和平西路一段(東北側)","Zhongzheng Dist.","Heping Chongqing Intersection","The N.E. side of Sec. 3, Chongqing S. Rd. & Sec. 1, Heping W. Rd.","0","0","0"
"90","90","428","0","20130717162303","1","0090","老松國小","","44","0","萬華區","20151012003937","25.037783","121.501708","康定路/桂林路(東南側)","Wanhua Dist.","Laosong Elementary School","The S.E. side of Kangding Rd. & Guilin Rd.","0","0","0"
"91","91","429","0","20130717162439","1","0091","市立美術館","","36","0","中山區","20151012003942","25.070629","121.523268","中山北路三段/酒泉街(西南側)","Zhongshan Dist.","Taipei Fine Arts Museum","The S.W. side of Sec. 3, Zhongshan N. Rd. & Jiuquan St.","0","0","0"
"92","92","430","0","20130719110707","1","0092","開封西寧路口","","42","0","萬華區","20151012003914","25.046618","121.507169","開封街二段/西寧南路(東北側)","Wanhua Dist.","Kaifong & Xining Intersection","The N.E. side of Sec. 2, Kaifeng St. & Xining S. Rd.","0","0","0"
"93","93","431","0","20130719110823","1","0093","吳興公車總站","","56","0","信義區","20151012003913","25.023877","121.569836","松仁路/吳興街交叉口","Xinyi Dist.","Wu Xing Bus Station.","The intersection of Songren Rd. & Wuxing St.","0","0","0"
"94","94","432","0","20130719191809","1","0094","捷運景美站","","52","0","文山區","20151012003916","24.993254","121.541059","羅斯福路六段/景中街交叉口(東北側)","Wenshan Dist.","MRT Jingmei Sta.","The intersectionof Sec. 6, Roosevelt Rd. & Jingzhong St.","0","0","0"
"95","95","433","0","20130729155220","1","0095","東園國小","","32","0","萬華區","20151012003932","25.023393","121.497679","東園街/萬大路344巷(東南側)","Wanhua Dist.","Dongyuan Elementary School","The S.E. side of Dongyuan St. & Ln. 344, Wanda Rd.","0","0","0"
